,MSRP,make,model,year,engine_HP,engine_cylinders,transmission_type,number_of_doors,market_category_luxury,vehicle_style,highway_MPG,city_MPG,popularity
9702,28135,Pontiac,Solstice,2008,260.0,4.0,manual,2.0,0,Convertible,28,19,210
9703,31750,Pontiac,Solstice,2008,260.0,4.0,manual,2.0,0,Convertible,28,19,210
9704,28400,Pontiac,Solstice,2008,173.0,4.0,manual,2.0,0,Convertible,25,19,210
9705,24275,Pontiac,Solstice,2009,173.0,4.0,manual,2.0,0,Convertible,25,19,210
9706,30375,Pontiac,Solstice,2009,260.0,4.0,manual,2.0,0,Coupe,28,19,210
9707,29410,Pontiac,Solstice,2009,173.0,4.0,manual,2.0,0,Convertible,25,19,210
9708,26225,Pontiac,Solstice,2009,173.0,4.0,manual,2.0,0,Coupe,25,19,210
9709,29485,Pontiac,Solstice,2009,260.0,4.0,manual,2.0,0,Convertible,28,19,210
9710,26000,Hyundai,Sonata Hybrid,2015,199.0,4.0,automatic,4.0,0,Sedan,40,36,1439
9711,29500,Hyundai,Sonata Hybrid,2015,199.0,4.0,automatic,4.0,0,Sedan,40,36,1439
9712,26000,Hyundai,Sonata Hybrid,2016,193.0,4.0,automatic,4.0,0,Sedan,44,40,1439
9713,30100,Hyundai,Sonata Hybrid,2016,193.0,4.0,automatic,4.0,0,Sedan,43,39,1439
9714,30100,Hyundai,Sonata Hybrid,2016,193.0,4.0,automatic,4.0,0,Sedan,43,39,1439
9715,26000,Hyundai,Sonata Hybrid,2017,193.0,4.0,automatic,4.0,0,Sedan,45,39,1439
9716,30100,Hyundai,Sonata Hybrid,2017,193.0,4.0,automatic,4.0,0,Sedan,43,38,1439
9717,30100,Hyundai,Sonata Hybrid,2017,193.0,4.0,automatic,4.0,0,Sedan,43,38,1439
9718,23175,Hyundai,Sonata,2015,185.0,4.0,automatic,4.0,0,Sedan,35,24,1439
9719,26525,Hyundai,Sonata,2015,185.0,4.0,automatic,4.0,0,Sedan,35,24,1439
9720,28575,Hyundai,Sonata,2015,245.0,4.0,automatic,4.0,0,Sedan,32,23,1439
9721,23175,Hyundai,Sonata,2015,185.0,4.0,automatic,4.0,0,Sedan,35,24,1439
9722,26525,Hyundai,Sonata,2015,185.0,4.0,automatic,4.0,0,Sedan,35,24,1439
9723,26525,Hyundai,Sonata,2015,185.0,4.0,automatic,4.0,0,Sedan,35,24,1439
9724,33525,Hyundai,Sonata,2015,245.0,4.0,automatic,4.0,0,Sedan,31,21,1439
9725,21150,Hyundai,Sonata,2015,185.0,4.0,automatic,4.0,0,Sedan,37,25,1439
9726,33525,Hyundai,Sonata,2015,245.0,4.0,automatic,4.0,0,Sedan,31,21,1439
9727,28575,Hyundai,Sonata,2015,245.0,4.0,automatic,4.0,0,Sedan,32,23,1439
9728,21150,Hyundai,Sonata,2015,185.0,4.0,automatic,4.0,0,Sedan,37,25,1439
9729,26525,Hyundai,Sonata,2015,185.0,4.0,automatic,4.0,0,Sedan,35,24,1439
9730,23275,Hyundai,Sonata,2015,177.0,4.0,automated_manual,4.0,0,Sedan,38,28,1439
9731,28925,Hyundai,Sonata,2016,245.0,4.0,automatic,4.0,0,Sedan,32,23,1439
9732,27350,Hyundai,Sonata,2016,185.0,4.0,automatic,4.0,0,Sedan,36,25,1439
9733,27350,Hyundai,Sonata,2016,185.0,4.0,automatic,4.0,0,Sedan,36,25,1439
9734,21750,Hyundai,Sonata,2016,185.0,4.0,automatic,4.0,0,Sedan,38,25,1439
9735,23400,Hyundai,Sonata,2016,185.0,4.0,automatic,4.0,0,Sedan,36,25,1439
9736,34075,Hyundai,Sonata,2016,245.0,4.0,automatic,4.0,0,Sedan,31,21,1439
9737,28925,Hyundai,Sonata,2016,245.0,4.0,automatic,4.0,0,Sedan,32,23,1439
9738,23725,Hyundai,Sonata,2016,178.0,4.0,automated_manual,4.0,0,Sedan,38,28,1439
9739,23400,Hyundai,Sonata,2016,185.0,4.0,automatic,4.0,0,Sedan,36,25,1439
9740,21750,Hyundai,Sonata,2016,185.0,4.0,automatic,4.0,0,Sedan,38,25,1439
9741,23725,Hyundai,Sonata,2016,178.0,4.0,automated_manual,4.0,0,Sedan,38,28,1439
9742,21600,Hyundai,Sonata,2017,185.0,4.0,automatic,4.0,0,Sedan,36,25,1439
9743,27150,Hyundai,Sonata,2017,185.0,4.0,automatic,4.0,0,Sedan,36,25,1439
9744,23400,Hyundai,Sonata,2017,185.0,4.0,automatic,4.0,0,Sedan,36,25,1439
9745,26600,Hyundai,Sonata,2017,245.0,4.0,automatic,4.0,0,Sedan,31,22,1439
9746,23400,Hyundai,Sonata,2017,185.0,4.0,automatic,4.0,0,Sedan,36,25,1439
9747,23125,Hyundai,Sonata,2017,178.0,4.0,automated_manual,4.0,0,Sedan,36,28,1439
9748,21600,Hyundai,Sonata,2017,185.0,4.0,automatic,4.0,0,Sedan,36,25,1439
9749,21950,Hyundai,Sonata,2017,185.0,4.0,automatic,4.0,0,Sedan,36,25,1439
9750,34350,Hyundai,Sonata,2017,245.0,4.0,automatic,4.0,0,Sedan,31,22,1439
9751,26600,Hyundai,Sonata,2017,245.0,4.0,automatic,4.0,0,Sedan,31,22,1439
9752,21950,Hyundai,Sonata,2017,185.0,4.0,automatic,4.0,0,Sedan,36,25,1439
9753,27150,Hyundai,Sonata,2017,185.0,4.0,automatic,4.0,0,Sedan,36,25,1439
9754,15495,Chevrolet,Sonic,2015,138.0,4.0,automatic,4.0,0,Sedan,35,25,1385
9755,21945,Chevrolet,Sonic,2015,138.0,4.0,automatic,4.0,0,4dr Hatchback,33,25,1385
9756,16095,Chevrolet,Sonic,2015,138.0,4.0,automatic,4.0,0,4dr Hatchback,35,25,1385
9757,18835,Chevrolet,Sonic,2015,138.0,4.0,manual,4.0,0,4dr Hatchback,40,29,1385
9758,21345,Chevrolet,Sonic,2015,138.0,4.0,automatic,4.0,0,Sedan,33,25,1385
9759,14845,Chevrolet,Sonic,2015,138.0,4.0,manual,4.0,0,4dr Hatchback,35,26,1385
9760,18235,Chevrolet,Sonic,2015,138.0,4.0,manual,4.0,0,Sedan,40,29,1385
9761,17845,Chevrolet,Sonic,2015,138.0,4.0,automatic,4.0,0,4dr Hatchback,35,25,1385
9762,17245,Chevrolet,Sonic,2015,138.0,4.0,automatic,4.0,0,Sedan,35,25,1385
9763,19680,Chevrolet,Sonic,2015,138.0,4.0,automatic,4.0,0,Sedan,37,27,1385
9764,20545,Chevrolet,Sonic,2015,138.0,4.0,manual,4.0,0,4dr Hatchback,34,27,1385
9765,14245,Chevrolet,Sonic,2015,138.0,4.0,manual,4.0,0,Sedan,35,26,1385
9766,20245,Chevrolet,Sonic,2015,138.0,4.0,automatic,4.0,0,4dr Hatchback,37,27,1385
9767,19945,Chevrolet,Sonic,2015,138.0,4.0,manual,4.0,0,Sedan,34,27,1385
9768,16455,Chevrolet,Sonic,2015,138.0,4.0,manual,4.0,0,4dr Hatchback,35,26,1385
9769,15855,Chevrolet,Sonic,2015,138.0,4.0,manual,4.0,0,Sedan,35,26,1385
9770,16155,Chevrolet,Sonic,2016,138.0,4.0,manual,4.0,0,Sedan,35,26,1385
9771,20095,Chevrolet,Sonic,2016,138.0,4.0,manual,4.0,0,Sedan,34,27,1385
9772,18145,Chevrolet,Sonic,2016,138.0,4.0,automatic,4.0,0,4dr Hatchback,35,24,1385
9773,15595,Chevrolet,Sonic,2016,138.0,4.0,automatic,4.0,0,Sedan,35,24,1385
9774,20345,Chevrolet,Sonic,2016,138.0,4.0,automatic,4.0,0,4dr Hatchback,37,27,1385
9775,16755,Chevrolet,Sonic,2016,138.0,4.0,manual,4.0,0,4dr Hatchback,35,26,1385
9776,19780,Chevrolet,Sonic,2016,138.0,4.0,automatic,4.0,0,Sedan,37,27,1385
9777,20095,Chevrolet,Sonic,2016,138.0,4.0,manual,4.0,0,4dr Hatchback,34,27,1385
9778,21495,Chevrolet,Sonic,2016,138.0,4.0,automatic,4.0,0,Sedan,33,25,1385
9779,14345,Chevrolet,Sonic,2016,138.0,4.0,manual,4.0,0,Sedan,35,26,1385
9780,17545,Chevrolet,Sonic,2016,138.0,4.0,automatic,4.0,0,Sedan,35,24,1385
9781,14945,Chevrolet,Sonic,2016,138.0,4.0,manual,4.0,0,4dr Hatchback,35,26,1385
9782,16195,Chevrolet,Sonic,2016,138.0,4.0,automatic,4.0,0,4dr Hatchback,35,24,1385
9783,21495,Chevrolet,Sonic,2016,138.0,4.0,automatic,4.0,0,4dr Hatchback,33,25,1385
9784,18170,Chevrolet,Sonic,2017,138.0,4.0,automatic,4.0,0,Sedan,34,24,1385
9785,21215,Chevrolet,Sonic,2017,138.0,4.0,automatic,4.0,0,4dr Hatchback,36,27,1385
9786,17580,Chevrolet,Sonic,2017,138.0,4.0,manual,4.0,0,4dr Hatchback,33,25,1385
9787,18970,Chevrolet,Sonic,2017,138.0,4.0,automatic,4.0,0,4dr Hatchback,34,24,1385
9788,16395,Chevrolet,Sonic,2017,138.0,4.0,automatic,4.0,0,Sedan,34,24,1385
9789,20415,Chevrolet,Sonic,2017,138.0,4.0,automatic,4.0,0,Sedan,36,27,1385
9790,19720,Chevrolet,Sonic,2017,138.0,4.0,manual,4.0,0,Sedan,39,28,1385
9791,17530,Chevrolet,Sonic,2017,138.0,4.0,manual,4.0,0,Sedan,39,28,1385
9792,19720,Chevrolet,Sonic,2017,138.0,4.0,manual,4.0,0,4dr Hatchback,39,28,1385
9793,15145,Chevrolet,Sonic,2017,138.0,4.0,manual,4.0,0,Sedan,33,25,1385
9794,16538,GMC,Sonoma,2002,190.0,6.0,automatic,2.0,0,Regular Cab Pickup,20,15,549
9795,13975,GMC,Sonoma,2002,120.0,4.0,manual,2.0,0,Regular Cab Pickup,25,19,549
9796,20793,GMC,Sonoma,2002,190.0,6.0,automatic,3.0,0,Extended Cab Pickup,18,14,549
9797,17093,GMC,Sonoma,2002,120.0,4.0,automatic,3.0,0,Extended Cab Pickup,23,17,549
9798,15957,GMC,Sonoma,2002,120.0,4.0,manual,3.0,0,Extended Cab Pickup,25,19,549
9799,24492,GMC,Sonoma,2002,190.0,6.0,automatic,4.0,0,Crew Cab Pickup,18,14,549
9800,15093,GMC,Sonoma,2002,120.0,4.0,automatic,2.0,0,Regular Cab Pickup,23,17,549
9801,15420,GMC,Sonoma,2002,120.0,4.0,automatic,2.0,0,Regular Cab Pickup,23,17,549
9802,19675,GMC,Sonoma,2002,190.0,6.0,manual,3.0,0,Extended Cab Pickup,16,12,549
9803,14770,GMC,Sonoma,2003,120.0,4.0,manual,2.0,0,Regular Cab Pickup,25,19,549
9804,16570,GMC,Sonoma,2003,120.0,4.0,manual,3.0,0,Extended Cab Pickup,25,19,549
9805,24670,GMC,Sonoma,2003,190.0,6.0,automatic,4.0,0,Crew Cab Pickup,18,14,549
9806,21970,GMC,Sonoma,2003,190.0,6.0,manual,3.0,0,Extended Cab Pickup,17,12,549
9807,16270,GMC,Sonoma,2003,120.0,4.0,manual,2.0,0,Regular Cab Pickup,25,19,549
9808,16220,GMC,Sonoma,2003,120.0,4.0,automatic,2.0,0,Regular Cab Pickup,23,17,549
9809,20320,GMC,Sonoma,2003,190.0,6.0,manual,3.0,0,Extended Cab Pickup,17,12,549
9810,17670,GMC,Sonoma,2003,120.0,4.0,automatic,2.0,0,Regular Cab Pickup,23,17,549
9811,18270,GMC,Sonoma,2003,120.0,4.0,manual,3.0,0,Extended Cab Pickup,25,19,549
9812,38500,Kia,Sorento,2015,290.0,6.0,automatic,4.0,0,4dr SUV,24,18,1720
9813,24300,Kia,Sorento,2015,191.0,4.0,automatic,4.0,0,4dr SUV,27,20,1720
9814,26700,Kia,Sorento,2015,290.0,6.0,automatic,4.0,0,4dr SUV,25,18,1720
9815,36700,Kia,Sorento,2015,290.0,6.0,automatic,4.0,0,4dr SUV,25,18,1720
9816,41700,Kia,Sorento,2015,290.0,6.0,automatic,4.0,0,4dr SUV,24,18,1720
9817,31700,Kia,Sorento,2015,290.0,6.0,automatic,4.0,0,4dr SUV,25,18,1720
9818,33500,Kia,Sorento,2015,290.0,6.0,automatic,4.0,0,4dr SUV,24,18,1720
9819,26100,Kia,Sorento,2015,191.0,4.0,automatic,4.0,0,4dr SUV,25,19,1720
9820,39900,Kia,Sorento,2015,290.0,6.0,automatic,4.0,0,4dr SUV,25,18,1720
9821,28500,Kia,Sorento,2015,290.0,6.0,automatic,4.0,0,4dr SUV,24,18,1720
9822,38300,Kia,Sorento,2016,290.0,6.0,automatic,4.0,0,4dr SUV,26,18,1720
9823,28200,Kia,Sorento,2016,185.0,4.0,automatic,4.0,0,4dr SUV,26,21,1720
9824,33900,Kia,Sorento,2016,290.0,6.0,automatic,4.0,0,4dr SUV,26,18,1720
9825,28700,Kia,Sorento,2016,290.0,6.0,automatic,4.0,0,4dr SUV,26,18,1720
9826,40100,Kia,Sorento,2016,290.0,6.0,automatic,4.0,0,4dr SUV,23,17,1720
9827,32900,Kia,Sorento,2016,240.0,4.0,automatic,4.0,0,4dr SUV,25,19,1720
9828,25100,Kia,Sorento,2016,185.0,4.0,automatic,4.0,0,4dr SUV,29,21,1720
9829,43300,Kia,Sorento,2016,290.0,6.0,automatic,4.0,0,4dr SUV,23,17,1720
9830,32100,Kia,Sorento,2016,290.0,6.0,automatic,4.0,0,4dr SUV,26,18,1720
9831,26400,Kia,Sorento,2016,185.0,4.0,automatic,4.0,0,4dr SUV,29,21,1720
9832,41500,Kia,Sorento,2016,290.0,6.0,automatic,4.0,0,4dr SUV,26,18,1720
9833,31100,Kia,Sorento,2016,240.0,4.0,automatic,4.0,0,4dr SUV,27,20,1720
9834,30500,Kia,Sorento,2016,290.0,6.0,automatic,4.0,0,4dr SUV,26,18,1720
9835,39900,Kia,Sorento,2016,240.0,4.0,automatic,4.0,0,4dr SUV,27,20,1720
9836,41700,Kia,Sorento,2016,240.0,4.0,automatic,4.0,0,4dr SUV,25,19,1720
9837,28500,Kia,Sorento,2017,185.0,4.0,automatic,4.0,0,4dr SUV,25,21,1720
9838,28990,Kia,Sorento,2017,290.0,6.0,automatic,4.0,0,4dr SUV,25,18,1720
9839,33100,Kia,Sorento,2017,290.0,6.0,automatic,4.0,0,4dr SUV,25,18,1720
9840,40400,Kia,Sorento,2017,290.0,6.0,automatic,4.0,0,4dr SUV,23,17,1720
9841,31500,Kia,Sorento,2017,240.0,4.0,automatic,4.0,0,4dr SUV,27,20,1720
9842,38600,Kia,Sorento,2017,290.0,6.0,automatic,4.0,0,4dr SUV,25,18,1720
9843,45700,Kia,Sorento,2017,290.0,6.0,automatic,4.0,0,4dr SUV,23,17,1720
9844,43900,Kia,Sorento,2017,290.0,6.0,automatic,4.0,0,4dr SUV,25,18,1720
9845,30790,Kia,Sorento,2017,290.0,6.0,automatic,4.0,0,4dr SUV,25,18,1720
9846,25400,Kia,Sorento,2017,185.0,4.0,automatic,4.0,0,4dr SUV,28,21,1720
9847,34900,Kia,Sorento,2017,290.0,6.0,automatic,4.0,0,4dr SUV,25,18,1720
9848,26700,Kia,Sorento,2017,185.0,4.0,automatic,4.0,0,4dr SUV,28,21,1720
9849,33300,Kia,Sorento,2017,240.0,4.0,automatic,4.0,0,4dr SUV,25,19,1720
9850,35700,Kia,Soul EV,2015,,0.0,direct_drive,4.0,0,Wagon,92,120,1720
9851,33700,Kia,Soul EV,2015,,0.0,direct_drive,4.0,0,Wagon,92,120,1720
9852,33950,Kia,Soul EV,2016,,0.0,direct_drive,4.0,0,Wagon,92,120,1720
9853,31950,Kia,Soul EV,2016,,0.0,direct_drive,4.0,0,Wagon,92,120,1720
9854,35950,Kia,Soul EV,2016,,0.0,direct_drive,4.0,0,Wagon,92,120,1720
9855,16900,Kia,Soul,2014,130.0,4.0,automatic,4.0,0,Wagon,30,24,1720
9856,20500,Kia,Soul,2014,164.0,4.0,automatic,4.0,0,Wagon,31,23,1720
9857,18400,Kia,Soul,2014,164.0,4.0,automatic,4.0,0,Wagon,31,23,1720
9858,14900,Kia,Soul,2014,130.0,4.0,manual,4.0,0,Wagon,30,24,1720
9859,15190,Kia,Soul,2015,130.0,4.0,manual,4.0,0,Wagon,30,24,1720
9860,17190,Kia,Soul,2015,130.0,4.0,automatic,4.0,0,Wagon,30,24,1720
9861,20790,Kia,Soul,2015,164.0,4.0,automatic,4.0,0,Wagon,31,23,1720
9862,18690,Kia,Soul,2015,164.0,4.0,automatic,4.0,0,Wagon,31,23,1720
9863,17400,Kia,Soul,2016,130.0,4.0,automatic,4.0,0,Wagon,30,24,1720
9864,15900,Kia,Soul,2016,130.0,4.0,manual,4.0,0,Wagon,30,24,1720
9865,21300,Kia,Soul,2016,164.0,4.0,automatic,4.0,0,Wagon,31,24,1720
9866,19400,Kia,Soul,2016,164.0,4.0,automatic,4.0,0,Wagon,31,24,1720
9867,26685,Chevrolet,Spark EV,2014,140.0,0.0,direct_drive,4.0,0,4dr Hatchback,109,128,1385
9868,27010,Chevrolet,Spark EV,2014,140.0,0.0,direct_drive,4.0,0,4dr Hatchback,109,128,1385
9869,25170,Chevrolet,Spark EV,2015,140.0,0.0,direct_drive,4.0,0,4dr Hatchback,109,128,1385
9870,25560,Chevrolet,Spark EV,2015,140.0,0.0,direct_drive,4.0,0,4dr Hatchback,109,128,1385
9871,25510,Chevrolet,Spark EV,2016,140.0,0.0,direct_drive,4.0,0,4dr Hatchback,109,128,1385
9872,25120,Chevrolet,Spark EV,2016,140.0,0.0,direct_drive,4.0,0,4dr Hatchback,109,128,1385
9873,14040,Chevrolet,Spark,2015,84.0,4.0,manual,4.0,0,4dr Hatchback,39,31,1385
9874,15095,Chevrolet,Spark,2015,84.0,4.0,automatic,4.0,0,4dr Hatchback,39,30,1385
9875,15440,Chevrolet,Spark,2015,84.0,4.0,manual,4.0,0,4dr Hatchback,39,31,1385
9876,12270,Chevrolet,Spark,2015,84.0,4.0,manual,4.0,0,4dr Hatchback,39,31,1385
9877,13580,Chevrolet,Spark,2015,84.0,4.0,automatic,4.0,0,4dr Hatchback,39,30,1385
9878,16535,Chevrolet,Spark,2015,84.0,4.0,automatic,4.0,0,4dr Hatchback,39,30,1385
9879,14685,Chevrolet,Spark,2016,98.0,4.0,manual,4.0,0,4dr Hatchback,41,30,1385
9880,17285,Chevrolet,Spark,2016,98.0,4.0,automatic,4.0,0,4dr Hatchback,41,31,1385
9881,15785,Chevrolet,Spark,2016,98.0,4.0,automatic,4.0,0,4dr Hatchback,41,31,1385
9882,13760,Chevrolet,Spark,2016,98.0,4.0,automatic,4.0,0,4dr Hatchback,41,31,1385
9883,12660,Chevrolet,Spark,2016,98.0,4.0,manual,4.0,0,4dr Hatchback,41,30,1385
9884,16185,Chevrolet,Spark,2016,98.0,4.0,manual,4.0,0,4dr Hatchback,41,30,1385
9885,16325,Chevrolet,Spark,2017,98.0,4.0,manual,4.0,0,4dr Hatchback,38,29,1385
9886,13000,Chevrolet,Spark,2017,98.0,4.0,manual,4.0,0,4dr Hatchback,38,29,1385
9887,14100,Chevrolet,Spark,2017,98.0,4.0,automatic,4.0,0,4dr Hatchback,38,30,1385
9888,15925,Chevrolet,Spark,2017,98.0,4.0,automatic,4.0,0,4dr Hatchback,38,30,1385
9889,14825,Chevrolet,Spark,2017,98.0,4.0,manual,4.0,0,4dr Hatchback,38,29,1385
9890,17425,Chevrolet,Spark,2017,98.0,4.0,automatic,4.0,0,4dr Hatchback,38,30,1385
9891,12895,Kia,Spectra,2007,138.0,4.0,manual,4.0,0,Sedan,30,23,1720
9892,15995,Kia,Spectra,2007,138.0,4.0,manual,4.0,0,Sedan,30,23,1720
9893,15895,Kia,Spectra,2007,138.0,4.0,automatic,4.0,0,Sedan,32,23,1720
9894,15995,Kia,Spectra,2007,138.0,4.0,manual,4.0,0,Wagon,30,23,1720
9895,14895,Kia,Spectra,2007,138.0,4.0,manual,4.0,0,Sedan,30,23,1720
9896,16995,Kia,Spectra,2007,138.0,4.0,automatic,4.0,0,Sedan,32,23,1720
9897,16995,Kia,Spectra,2007,138.0,4.0,automatic,4.0,0,Wagon,32,23,1720
9898,15895,Kia,Spectra,2008,138.0,4.0,automatic,4.0,0,Sedan,32,24,1720
9899,16995,Kia,Spectra,2008,138.0,4.0,automatic,4.0,0,Wagon,32,24,1720
9900,15995,Kia,Spectra,2008,138.0,4.0,manual,4.0,0,Wagon,30,23,1720
9901,14895,Kia,Spectra,2008,138.0,4.0,manual,4.0,0,Sedan,30,23,1720
9902,15995,Kia,Spectra,2008,138.0,4.0,manual,4.0,0,Sedan,30,23,1720
9903,16995,Kia,Spectra,2008,138.0,4.0,automatic,4.0,0,Sedan,32,24,1720
9904,13895,Kia,Spectra,2008,138.0,4.0,automatic,4.0,0,Sedan,32,24,1720
9905,12895,Kia,Spectra,2008,138.0,4.0,manual,4.0,0,Sedan,30,23,1720
9906,13550,Kia,Spectra,2009,138.0,4.0,manual,4.0,0,Sedan,30,23,1720
9907,15550,Kia,Spectra,2009,138.0,4.0,manual,4.0,0,Sedan,30,23,1720
9908,17450,Kia,Spectra,2009,138.0,4.0,automatic,4.0,0,Sedan,32,24,1720
9909,16695,Kia,Spectra,2009,138.0,4.0,manual,4.0,0,Wagon,30,23,1720
9910,16550,Kia,Spectra,2009,138.0,4.0,automatic,4.0,0,Sedan,32,24,1720
9911,16450,Kia,Spectra,2009,138.0,4.0,manual,4.0,0,Sedan,30,23,1720
9912,17695,Kia,Spectra,2009,138.0,4.0,automatic,4.0,0,Wagon,32,24,1720
9913,14550,Kia,Spectra,2009,138.0,4.0,automatic,4.0,0,Sedan,32,24,1720
9914,2000,Dodge,Spirit,1993,101.0,4.0,manual,4.0,0,Sedan,29,22,1851
9915,2000,Dodge,Spirit,1993,101.0,4.0,automatic,4.0,0,Sedan,26,21,1851
9916,2000,Dodge,Spirit,1994,100.0,4.0,automatic,4.0,0,Sedan,25,19,1851
9917,2000,Dodge,Spirit,1995,100.0,4.0,automatic,4.0,0,Sedan,26,19,1851
9918,21900,Kia,Sportage,2015,182.0,4.0,automatic,4.0,0,4dr SUV,28,21,1720
9919,28100,Kia,Sportage,2015,260.0,4.0,automatic,4.0,0,4dr SUV,26,20,1720
9920,25300,Kia,Sportage,2015,182.0,4.0,automatic,4.0,0,4dr SUV,28,21,1720
9921,26800,Kia,Sportage,2015,182.0,4.0,automatic,4.0,0,4dr SUV,26,19,1720
9922,29600,Kia,Sportage,2015,260.0,4.0,automatic,4.0,0,4dr SUV,24,19,1720
9923,23400,Kia,Sportage,2015,182.0,4.0,automatic,4.0,0,4dr SUV,26,19,1720
9924,23650,Kia,Sportage,2016,182.0,4.0,automatic,4.0,0,4dr SUV,26,19,1720
9925,22150,Kia,Sportage,2016,182.0,4.0,automatic,4.0,0,4dr SUV,28,21,1720
9926,31490,Kia,Sportage,2016,260.0,4.0,automatic,4.0,0,4dr SUV,25,19,1720
9927,25350,Kia,Sportage,2016,182.0,4.0,automatic,4.0,0,4dr SUV,28,21,1720
9928,29990,Kia,Sportage,2016,260.0,4.0,automatic,4.0,0,4dr SUV,26,20,1720
9929,26850,Kia,Sportage,2016,182.0,4.0,automatic,4.0,0,4dr SUV,26,19,1720
9930,27000,Kia,Sportage,2017,181.0,4.0,automatic,4.0,0,4dr SUV,25,21,1720
9931,32500,Kia,Sportage,2017,240.0,4.0,automatic,4.0,0,4dr SUV,26,21,1720
9932,22990,Kia,Sportage,2017,181.0,4.0,automatic,4.0,0,4dr SUV,29,22,1720
9933,34000,Kia,Sportage,2017,237.0,4.0,automatic,4.0,0,4dr SUV,23,20,1720
9934,25500,Kia,Sportage,2017,181.0,4.0,automatic,4.0,0,4dr SUV,29,22,1720
9935,24490,Kia,Sportage,2017,181.0,4.0,automatic,4.0,0,4dr SUV,25,21,1720
9936,2000,Chevrolet,Sportvan,1994,200.0,8.0,automatic,3.0,0,Passenger Van,16,11,1385
9937,2000,Chevrolet,Sportvan,1994,200.0,8.0,automatic,3.0,0,Passenger Van,16,11,1385
9938,2000,Chevrolet,Sportvan,1994,200.0,8.0,automatic,3.0,0,Passenger Van,16,11,1385
9939,2000,Chevrolet,Sportvan,1994,200.0,8.0,automatic,3.0,0,Passenger Van,16,11,1385
9940,2000,Chevrolet,Sportvan,1994,155.0,6.0,automatic,3.0,0,Passenger Van,17,14,1385
9941,2000,Chevrolet,Sportvan,1994,155.0,6.0,automatic,3.0,0,Passenger Van,17,14,1385
9942,2000,Chevrolet,Sportvan,1995,163.0,6.0,automatic,3.0,0,Passenger Van,15,13,1385
9943,2000,Chevrolet,Sportvan,1995,163.0,6.0,automatic,3.0,0,Passenger Van,15,13,1385
9944,85542,Maserati,Spyder,2003,390.0,8.0,manual,2.0,1,Convertible,15,10,238
9945,89622,Maserati,Spyder,2003,390.0,8.0,automated_manual,2.0,1,Convertible,16,10,238
9946,89622,Maserati,Spyder,2004,390.0,8.0,automated_manual,2.0,1,Convertible,16,10,238
9947,85542,Maserati,Spyder,2004,390.0,8.0,manual,2.0,1,Convertible,15,10,238
9948,87252,Maserati,Spyder,2005,385.0,8.0,manual,2.0,1,Convertible,15,10,238
9949,91415,Maserati,Spyder,2005,385.0,8.0,automated_manual,2.0,1,Convertible,16,11,238
9950,52700,Audi,SQ5,2015,354.0,6.0,automatic,4.0,1,4dr SUV,24,17,3105
9951,60200,Audi,SQ5,2015,354.0,6.0,automatic,4.0,1,4dr SUV,24,17,3105
9952,53300,Audi,SQ5,2016,354.0,6.0,automatic,4.0,1,4dr SUV,24,17,3105
9953,60800,Audi,SQ5,2016,354.0,6.0,automatic,4.0,1,4dr SUV,24,17,3105
9954,60800,Audi,SQ5,2017,354.0,6.0,automatic,4.0,1,4dr SUV,24,17,3105
9955,53300,Audi,SQ5,2017,354.0,6.0,automatic,4.0,1,4dr SUV,24,17,3105
9956,97395,Dodge,SRT Viper,2013,640.0,10.0,manual,2.0,0,Coupe,19,12,1851
9957,120395,Dodge,SRT Viper,2013,640.0,10.0,manual,2.0,0,Coupe,19,12,1851
9958,107385,Dodge,SRT Viper,2014,640.0,10.0,manual,2.0,0,Coupe,19,12,1851
9959,84885,Dodge,SRT Viper,2014,640.0,10.0,manual,2.0,0,Coupe,19,12,1851
9960,48065,Cadillac,SRX,2014,308.0,6.0,automatic,4.0,1,4dr SUV,23,16,1624
9961,50955,Cadillac,SRX,2014,308.0,6.0,automatic,4.0,1,4dr SUV,23,16,1624
9962,42880,Cadillac,SRX,2014,308.0,6.0,automatic,4.0,1,4dr SUV,24,17,1624
9963,48145,Cadillac,SRX,2014,308.0,6.0,automatic,4.0,1,4dr SUV,24,17,1624
9964,37505,Cadillac,SRX,2014,308.0,6.0,automatic,4.0,1,4dr SUV,24,17,1624
9965,45375,Cadillac,SRX,2014,308.0,6.0,automatic,4.0,1,4dr SUV,23,16,1624
9966,45255,Cadillac,SRX,2014,308.0,6.0,automatic,4.0,1,4dr SUV,24,17,1624
9967,48920,Cadillac,SRX,2015,308.0,6.0,automatic,4.0,1,4dr SUV,24,17,1624
9968,48840,Cadillac,SRX,2015,308.0,6.0,automatic,4.0,1,4dr SUV,23,16,1624
9969,46030,Cadillac,SRX,2015,308.0,6.0,automatic,4.0,1,4dr SUV,24,17,1624
9970,51730,Cadillac,SRX,2015,308.0,6.0,automatic,4.0,1,4dr SUV,23,16,1624
9971,43640,Cadillac,SRX,2015,308.0,6.0,automatic,4.0,1,4dr SUV,24,17,1624
9972,46135,Cadillac,SRX,2015,308.0,6.0,automatic,4.0,1,4dr SUV,23,16,1624
9973,37605,Cadillac,SRX,2015,308.0,6.0,automatic,4.0,1,4dr SUV,24,17,1624
9974,37605,Cadillac,SRX,2016,308.0,6.0,automatic,4.0,1,4dr SUV,24,17,1624
